video_id,generator,mllm,batch_date,verdict,confidence,1.1_texture__detected,1.1_texture__severity,1.1_texture__evidence,1.2_boundary__detected,1.2_boundary__severity,1.2_boundary__evidence,1.3_lighting__detected,1.3_lighting__severity,1.3_lighting__evidence,1.4_watermark__detected,1.4_watermark__severity,1.4_watermark__evidence,2.1_human_anatomy__detected,2.1_human_anatomy__severity,2.1_human_anatomy__evidence,2.2_non_human_anatomy__detected,2.2_non_human_anatomy__severity,2.2_non_human_anatomy__evidence,2.3_object_structural__detected,2.3_object_structural__severity,2.3_object_structural__evidence,2.4_scene_composition__detected,2.4_scene_composition__severity,2.4_scene_composition__evidence,3.1_motion__detected,3.1_motion__severity,3.1_motion__evidence,3.2_identity_drift__detected,3.2_identity_drift__severity,3.2_identity_drift__evidence,3.3_continuity__detected,3.3_continuity__severity,3.3_continuity__evidence,3.4_causality__detected,3.4_causality__severity,3.4_causality__evidence,most_diagnostic_artefact,notes,review_flag
pexels_texture_5566249,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, clay texture shifts unnaturally.",TRUE,M,"0:02 center, string edges blur into fingers.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,"0:02 center, left hand fingers merge and elongate.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 center, string topology is impossible.",FALSE,none,Spatial arrangement is standard.,TRUE,M,"0:01 center, erratic hand movements.",TRUE,M,"0:01 center, clay morphs shape instantly.",TRUE,M,"0:01 center, string appears suddenly.",TRUE,M,"0:02 center, string passes through solid fingers.",Fingers merge with the string and clay in an impossible manner.,Multiple structural and temporal anomalies confirm synthesis.,
pexels_texture_6602836,Pexels,Gemini_3.1_Pro,2026-07-31,Real,30,FALSE,none,Textures natural.,FALSE,none,Edges consistent.,FALSE,none,Lighting natural.,FALSE,none,No watermarks.,FALSE,none,Anatomy normal.,FALSE,none,no non-human subjects present,FALSE,none,Objects stable.,FALSE,none,Composition logical.,FALSE,none,Motion realistic.,FALSE,none,Identities stable.,FALSE,none,No errors.,FALSE,none,Physics respected.,no strong artefacts observed,Standard live-action footage.,
pexels_texture_7008577,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,0:02 center-left hand skin waxy,TRUE,M,0:01 center spatula blends into hand,TRUE,M,0:01 center grill reflections shift,FALSE,none,no watermark visible,TRUE,M,0:02 center-left hand loses fingers,FALSE,none,no non-human subjects present,TRUE,M,0:01 center-right knob distorted,FALSE,none,scene arrangement normal,TRUE,M,0:02 center-left hand moves non-rigidly,TRUE,M,0:02 center-left tattoo changes,TRUE,M,0:02 center spatula disappears,FALSE,none,no physics violations,Hand morphs and loses fingers while spatula disappears.,Multiple temporal and structural errors.,
pexels_texture_9166501,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,Textures appear natural.,FALSE,none,Edges are sharp.,FALSE,none,Consistent highlights.,FALSE,none,No watermark.,FALSE,none,No humans.,FALSE,none,no non-human subjects present,FALSE,none,Droplets have normal shapes.,FALSE,none,Standard macro composition.,FALSE,none,Smooth camera pan.,FALSE,none,Droplets remain stable.,FALSE,none,No continuity errors.,FALSE,none,Physics appear normal.,no strong artefacts observed,Appears to be standard macro footage.,
w2_029_hunyuan_20260719_145312,Hunyuan,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,L,0:00 top-right arm lacks pores.,TRUE,L,0:01 center fingers bleed into clay.,FALSE,none,Lighting seems consistent.,FALSE,none,No watermark seen.,TRUE,M,0:01 center hands show merged fingers.,FALSE,none,No non-human subjects present.,FALSE,none,Wheel structure normal.,FALSE,none,Standard spatial setup.,TRUE,L,0:01 center hands move non-rigidly.,TRUE,M,0:02 center fingers change count.,FALSE,none,No sudden shifts.,TRUE,L,0:02 center clay physics incorrect.,Fingers merge and morph continuously.,Hands exhibit structural and temporal instability.,
w2_033_wan_20260719_183755,Wan,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,"0:01 center, smooth waxy horse coat.",TRUE,L,"0:01 right, soft edges on tail.",FALSE,none,No lighting issues noted.,FALSE,none,No watermarks visible.,FALSE,none,No humans present.,TRUE,M,"0:00 bottom, front legs lack joints.",FALSE,none,No structural object issues.,FALSE,none,Scene composition appears normal.,TRUE,M,"0:01 bottom, legs float non-rigidly.",TRUE,L,"0:02 center, facial mark shifts.",TRUE,M,"0:01 bottom, hooves slide on grass.",FALSE,none,No physics violations noted.,The horse's legs exhibit non-rigid motion and lack defined joints.,Motion and anatomical anomalies strongly suggest synthesis.,
w2_019_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:02 center water looks like glass.,TRUE,M,0:00 center diver edges soft.,TRUE,M,0:02 center splash lighting off.,FALSE,none,No watermark.,TRUE,M,0:00 left diver feet fused.,FALSE,none,No non-human subjects present.,FALSE,none,No objects.,TRUE,M,0:00 bottom left pool edge skewed.,TRUE,M,0:01 center splash motion viscous.,TRUE,M,0:01 center legs shift shape.,TRUE,M,0:01 center sudden splash.,TRUE,M,0:02 center water defies physics.,Water splash behaves like a viscous solid.,Fluid dynamics are highly unnatural.,
pexels_animal_19568439,Pexels,Gemini_3.1_Pro,2026-07-31,Real,30,FALSE,none,Textures natural.,FALSE,none,Edges clean.,FALSE,none,Lighting consistent.,FALSE,none,No watermarks.,FALSE,none,No humans present.,FALSE,none,Dog anatomy correct.,FALSE,none,Objects normal.,FALSE,none,Scene logical.,FALSE,none,Motion natural.,FALSE,none,No drift.,FALSE,none,No errors.,FALSE,none,Physics normal.,no strong artefacts observed,Video appears standard.,
pexels_animal_35282483,Pexels,Gemini_3.1_Pro,2026-07-31,Real,30,FALSE,none,Natural grass and tree textures.,FALSE,none,Normal edges with natural motion blur.,FALSE,none,Consistent overcast lighting.,FALSE,none,No watermark visible.,FALSE,none,Background figures appear normal.,FALSE,none,Dog anatomy is normal.,FALSE,none,Goal and wall structures are normal.,FALSE,none,Logical spatial layout.,FALSE,none,Natural camera pan and subject movement.,FALSE,none,No drift observed.,FALSE,none,Consistent scene continuity.,FALSE,none,Normal physics.,no strong artefacts observed,Video appears to be standard camera footage.,
pexels_animal_37746776,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, brush fence lacks distinct twigs.",TRUE,M,"0:02 left, horse edges bleed into white fence.",FALSE,none,Lighting appears generally consistent.,FALSE,none,No watermarks visible.,TRUE,M,"0:02 left, rider lacks defined limbs.",TRUE,M,"0:02 left, horse legs lack joints.",TRUE,M,"0:01 background left, red car is distorted.",TRUE,M,"0:02 left, impossible depth between horse and fence.",TRUE,M,"0:02 left, horse moves with unnatural fluidity.",TRUE,M,"0:02 left, rider shape shifts during jump.",TRUE,M,"0:02 left, horse materializes abruptly.",TRUE,M,"0:02 left, horse passes through solid fence.",Horse phases through solid foreground fence.,Multiple depth and occlusion failures.,
pexels_edge_case_26491575,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center frame, waxy skin.",TRUE,L,"0:01 right side, soft arm edges.",FALSE,none,Lighting consistent.,FALSE,none,No watermark.,TRUE,M,"0:01 center frame, blobby hands.",FALSE,none,No non-human subjects present.,FALSE,none,No objects.,FALSE,none,Simple stage.,TRUE,L,"0:02 bottom frame, foot sliding.",TRUE,M,"0:01 center frame, face morphing.",FALSE,none,No continuity errors.,FALSE,none,No physics violations.,Hands lack distinct fingers and face morphs during turn.,Multiple anatomical and temporal artifacts present.,
pexels_edge_case_26491663,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,"0:01 center-right, dancer face lacks detail",TRUE,M,"0:00 left, soft edges around pink hair",FALSE,none,Lighting appears mostly consistent,FALSE,none,No watermark observed,TRUE,M,"0:01 center-left, dancer hands are formless blobs",FALSE,none,No non-human subjects present,FALSE,none,No relevant objects,TRUE,M,"0:02 left, intertwined dancers lack clear spatial separation",TRUE,M,"0:01 left, pink-haired dancer moves non-rigidly",TRUE,M,"0:01 left, pink-haired dancer clothing morphs",TRUE,M,"0:01 left, sudden shift in dancer posture",FALSE,none,No clear physics violations,Severe anatomical distortions and morphing hands.,Multiple structural and temporal artifacts indicate synthesis.,
pexels_edge_case_36187024,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,"0:01 center-left, straw materials lack fine detail.",TRUE,M,"0:02 right, rifle edges blur into background.",FALSE,none,Lighting appears mostly consistent.,FALSE,none,No watermark seen.,TRUE,M,"0:01 bottom-right, hand holding rifle is malformed.",FALSE,none,No non-human subjects present.,TRUE,M,"0:01 right, rifle barrel is bent.",TRUE,M,"0:02 background, figures overlap impossibly.",TRUE,M,"0:01 center, rigid rifles bend during movement.",TRUE,M,"0:02 center, headdress colors shift.",TRUE,M,"0:01 background, figures dissolve into blur.",FALSE,none,No obvious physics violations noted.,Rifles bend and morph during movement.,Multiple structural and temporal artifacts present.,
pexels_hands_2369564,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 foreground, fingers appear waxy.",FALSE,none,Edges consistent with depth of field.,FALSE,none,Lighting appears normal.,FALSE,none,No watermark seen.,TRUE,M,"0:01 foreground, fingers lack joints.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 center, keyboard text is gibberish.",FALSE,none,Spatial arrangement normal.,TRUE,M,"0:01 center, fingers move without depressing keys.",FALSE,none,Objects remain stable.,FALSE,none,No continuity errors.,TRUE,M,"0:01 center, impact does not move keys.",Keyboard text is gibberish.,Fingers lack detail.,
pexels_hands_8888977,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:01 center, skin is smooth.",FALSE,none,No boundary issues.,TRUE,M,"0:01 bottom, shadows lack depth.",FALSE,none,No watermark.,TRUE,M,"0:01 center, fingers bend oddly.",FALSE,none,No non-human subjects present.,TRUE,M,"0:00 center, keys have gibberish.",FALSE,none,Layout is standard.,TRUE,M,"0:01 center, fingers glide over keys.",TRUE,M,"0:02 center, key symbols shift.",FALSE,none,No continuity breaks.,FALSE,none,No physics violations.,Keyboard keys display shifting gibberish symbols.,Multiple structural and temporal artifacts noted.,
pexels_motion_10453254,Pexels,Gemini_3.1_Pro,2026-07-31,Real,35,FALSE,none,No texture issues.,FALSE,none,Normal edges.,FALSE,none,Consistent lighting.,FALSE,none,No watermarks.,FALSE,none,Normal anatomy.,FALSE,none,No non-human subjects present.,FALSE,none,Normal objects.,FALSE,none,Normal composition.,FALSE,none,Natural motion.,FALSE,none,Consistent identity.,FALSE,none,No continuity errors.,FALSE,none,Normal physics.,no strong artefacts observed,Video appears natural.,
pexels_motion_18006916,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,60,TRUE,M,"0:01 top right, shoe lacks fine detail.",TRUE,M,"0:01 right side, board edge blurs.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,FALSE,none,Anatomy appears standard.,FALSE,none,No non-human subjects present.,TRUE,M,"0:00 bottom right, truck missing wheel.",FALSE,none,Spatial arrangement plausible.,TRUE,M,"0:01 right side, board slides without rolling.",FALSE,none,Objects maintain appearance.,FALSE,none,No sudden shifts.,TRUE,M,"0:02 right side, unnatural sliding physics.",Skateboard missing wheel.,Rigid motion.,
pexels_motion_30147550,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:01 background grass lacks fine detail.,TRUE,M,0:02 edges around the moving shoe are soft.,FALSE,none,no obvious lighting issues.,FALSE,none,no watermark visible.,TRUE,M,0:02 left foot and ankle morph unnaturally.,FALSE,none,no non-human subjects present.,TRUE,M,0:01 ball pattern is distorted.,FALSE,none,scene arrangement appears standard.,TRUE,M,0:02 shoe exhibits non-rigid motion.,TRUE,M,0:02 ball pattern and shoe design shift.,FALSE,none,no major continuity breaks.,FALSE,none,physics appear mostly consistent.,The ball pattern and shoe design shift mid-motion.,Multiple structural and temporal artifacts indicate synthesis.,
w2_022_seedance,Seedance,Gemini_3.1_Pro,2026-07-31,AI-generated,75,TRUE,M,"0:01 center right, face lacks fine detail.",FALSE,none,No boundary issues.,FALSE,none,Lighting is consistent.,FALSE,none,No watermarks.,TRUE,M,"0:02 background left, pedestrian faces lack structure.",FALSE,none,No non-human subjects present.,TRUE,M,"0:00 center, newspaper text is gibberish.",FALSE,none,Layout is plausible.,TRUE,M,"0:01 background left, rigid car motion.",FALSE,none,No identity drift.,FALSE,none,No continuity errors.,FALSE,none,No physics violations.,Newspaper text is gibberish.,Background elements show AI artifacts.,
pexels_hands_3797834,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"Waxy skin on hands at 0:01, top center.",TRUE,M,"Soft edges around knife at 0:01, center.",TRUE,M,"Inconsistent shadows on board at 0:01, center.",FALSE,none,No watermark visible.,TRUE,M,"Merged fingers on top hand at 0:01, top center.",FALSE,none,No non-human subjects present.,TRUE,M,"Knife blade lacks rigid structure at 0:01, center.",FALSE,none,Scene composition appears standard.,TRUE,M,"Unnatural gliding knife motion at 0:01, center.",TRUE,M,"Onion layers morph at 0:02, center.",TRUE,M,"Slice appears without main onion reducing at 0:02, center.",TRUE,M,"Slice separates before blade passes at 0:01, center.",Merged fingers on the hand holding the onion.,Multiple structural and temporal artifacts present.,
pexels_hands_4201451,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,Waxy vegetables at 0:01 center.,TRUE,M,Soft knife edge at 0:01 center.,TRUE,M,Odd blade reflection at 0:01 center-left.,FALSE,none,No watermark seen.,TRUE,M,Thumb anatomy off at 0:02 top-right.,FALSE,none,No non-human subjects present.,TRUE,M,Transparent blade at 0:01 center.,TRUE,M,Veggies overlap impossibly at 0:01 center.,TRUE,M,Knife phases through veggies at 0:01 center.,TRUE,M,Carrots morph at 0:02 center.,TRUE,M,Onions shift at 0:01 center-right.,TRUE,M,Knife phases through solid carrots at 0:01 center.,Knife blade is transparent and phases through vegetables.,Multiple physics and structural violations.,
w2_031_hunyuan_20260719_145855,Hunyuan,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,"0:00-0:02 across frame, grass and fur lack detail.",TRUE,M,"0:01 bottom center, soft edges on dog legs.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark seen.,FALSE,none,No humans present.,TRUE,M,"0:01 bottom center, dog legs merge.",TRUE,M,"0:02 top right, house windows warped.",FALSE,none,Scene layout is standard.,TRUE,M,"0:00-0:02 bottom center, legs slide.",TRUE,M,"0:01 center, dog shape shifts.",FALSE,none,No major continuity errors.,TRUE,M,"0:02 bottom center, dog floats.",Dog legs merge and slide unnaturally.,Motion and anatomy are distorted.,
pexels_hands_37239369,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,0:01 center tomato skin appears waxy.,TRUE,M,0:02 center knife edge blurs into tomato.,TRUE,M,0:01 center knife reflection inconsistent.,FALSE,none,No watermark seen.,TRUE,M,0:01 top-center fingers lack joints.,FALSE,none,No non-human subjects present.,TRUE,M,0:01 center knife blade bends.,FALSE,none,Scene layout is standard.,TRUE,M,0:02 center knife moves non-rigidly.,TRUE,M,0:02 center knife logo shifts.,TRUE,M,0:02 center slice appears abruptly.,TRUE,M,0:02 center knife phases through tomato.,Knife blade bends and phases through the tomato.,Multiple structural and temporal errors.,
pexels_motion_5039493,Pexels,Gemini_3.1_Pro,2026-07-31,AI-generated,70,TRUE,M,Waxy face at 0:02 center.,TRUE,M,Feet merge with board at 0:02 bottom-center.,FALSE,none,No lighting errors.,FALSE,none,No watermark visible.,TRUE,M,Distorted face at 0:02 center.,FALSE,none,No non-human subjects present.,TRUE,M,Gibberish graffiti at 0:00 top-right.,FALSE,none,Normal spatial arrangement.,FALSE,none,Motion unclear from stills.,TRUE,M,Graffiti morphs 0:00 to 0:02 left.,FALSE,none,No continuity errors.,FALSE,none,No physics violations.,Face distortion and graffiti morphing.,Clear AI generation markers.,
pexels_portrait_5045936,Pexels,Gemini_3.1_Pro,2026-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STATUS: error
